1056,1014
1308,1037
1305,1003
1149,1001
1241,1037
1009,1025
1181,1016
1011,1017
1298,1015
1299,1015
1107,1005
1147,1034
1268,1000
1092,1008
1108,1030
1332,1038
1203,1002
1143,1015
1090,1001
1095,1011
1152,1018
1306,1009
1143,1015
1039,1015
1143,1034
1221,1037
1222,1027
1189,1007
1258,1007
1059,1040
1254,1004
1073,1026
1291,1037
1154,1024
1213,1035
1075,1028
1095,1010
1327,1004
1161,1003
1099,1010
1175,1032
1093,1033
1266,1010
1162,1020
1036,1018
1045,1025
1320,1030
1141,1000
1111,1027
1085,1018
1089,1000
1155,1028
1150,1006
1166,1014
1048,1039
1228,1017
1266,1037
1193,1003
1309,1038
1066,1002
1251,1037
1283,1019
1202,1037
1250,1022
1129,1037
1056,1028
1035,1006
1058,1001
1225,1036
1146,1018
1218,1007
1256,1000
1230,1007
1304,1027
1179,1001
1129,1011
1329,1022
1076,1011
1002,1009
1241,1015
1011,1035
1233,1036
1287,1022
1100,1034
1018,1034
1081,1007
1047,1008
1232,1023
1022,1000
1301,1020
1218,1033
1022,1030
1194,1008
1330,1014
1062,1019
1135,1022
1087,1014
1042,1005
1187,1026
1186,1013
1271,1031
1266,1032
1182,1040
1104,1010
1000,1040
1181,1000
1109,1037
1208,1032
1245,1017
1255,1003
1198,1020
1309,1001
1074,1013
1214,1007
1182,1034
1072,1008
1016,1022
1313,1035
1308,1038
1123,1024
1144,1014
1317,1028
1275,1015
1042,1022
1068,1012
1001,1004
1017,1007
1232,1003
1089,1040
1012,1011
1117,1015
1203,1013
1034,1034
1228,1014
1133,1002
1017,1011
1321,1008
1125,1004
1232,1037
1095,1002
1085,1004
1314,1002
1298,1015
1277,1026
1012,1031
1042,1000
1171,1035
1001,1010
1109,1029
1087,1038
1202,1008
1215,1001
1081,1015
1122,1008
1300,1033
1118,1017
1301,1016
1298,1035
1289,1019
1329,1010
1282,1000
1109,1036
1128,1037
1305,1017
1285,1019
1260,1029
1213,1025
1109,1034
1186,1012
1241,1037
1185,1031
1110,1023
1119,1017
1293,1010
1062,1013
1092,1021
1065,1019
1098,1016
1332,1012
1129,1019
1200,1003
1261,1036
1169,1003
1070,1007
1084,1007
1130,1030
1127,1017
1231,1009
1165,1006
1079,1024
1103,1034
1170,1023
1087,1010
1279,1020
1172,1018
1064,1018
1295,1031
1325,1020
1301,1036
1140,1015
1179,1011
1192,1010
1044,1003
1087,1026
1143,1034
1126,1004
1158,1016
1078,1026
1031,1038
1131,1007
1067,1006
1201,1000
1277,1032
1308,1000
1323,1006
1196,1018
1135,1023
1089,1009
1263,1030
1135,1012
1082,1025
1029,1037
1193,1020
1080,1036
1317,1035
1166,1020
1144,1030
1201,1010
1078,1030
1109,1021
1290,1032
1041,1024
1019,1027
1290,1019
1159,1028
1329,1018
1097,1016
1181,1015
1233,1015
1074,1027
1214,1025
1017,1024
1195,1029
1171,1028
1273,1010
1082,1002
1176,1011
1078,1015
1329,1029
1129,1029
1280,1006
1322,1028
1090,1013
1194,1002
1034,1039
1055,1003
1096,1010
1044,1018
1124,1018
1290,1010
1314,1014
1199,1036
1283,1033
1030,1021
1219,1030
1239,1007
1178,1025
1106,1017
1185,1017
1271,1014
1315,1022
1105,1039
1001,1022
1254,1024
1280,1016
1135,1032
1203,1005
1041,1004
1064,1005
1114,1030
1231,1002
1178,1028
1255,1009
1252,1003
1157,1012
1084,1016
1323,1003
1287,1032
1020,1002
1273,1004
1116,1033
1149,1039
1287,1000
1028,1034
1116,1039
1261,1016
1330,1011
1088,1004
1005,1024
1260,1016
1278,1023
1178,1038
1106,1000
1032,1028
1248,1040
1217,1007
1036,1018
1057,1030
1187,1014
1203,1002
1136,1040
1093,1034
1235,1039
1063,1036
1036,1008
1107,1026
1038,1018
1237,1035
1243,1027
1211,1005
1289,1008
1000,1027
1020,1002
1092,1033
1107,1026
1007,1030
1240,1023
1055,1022
1298,1037
1267,1001
1295,1035
1150,1030
1324,1013
1112,1031
1326,1018
1122,1032
1167,1003
1054,1004
1017,1035
1171,1006
1063,1007
1156,1029
1174,1000
1147,1025
1148,1024
1124,1018
1248,1021
1238,1004
1133,1012
1039,1009
1244,1010
1215,1031
1315,1022
1259,1038
1080,1015
1212,1014
1198,1002
1090,1006
1015,1008
1272,1012
1019,1037
1248,1012
1268,1027
1214,1028
1131,1017
1284,1015
1058,1008
1155,1038
1257,1025
1083,1000
1311,1006
1240,1025
1128,1035
1167,1009
1204,1014
1051,1029
1229,1029
1279,1000
1156,1004
1029,1030
1040,1020
1331,1017
1016,1035
1013,1012
1154,1040
1286,1024
1295,1039
1053,1009
1033,1035
1131,1029
1256,1027
1249,1035
1319,1012
1207,1001
1254,1018
1042,1021
1067,1007
1066,1012
1306,1014
1186,1029
1296,1025
1265,1006
1043,1008
1168,1019
1280,1006
1038,1001
1259,1017
1310,1028
1313,1020
1181,1030
1053,1039
1330,1003
1306,1022
1009,1007
1051,1033
1123,1018
1249,1008
1162,1005
1329,1040
1145,1023
1198,1005
1062,1019
1223,1028
1039,1010
1198,1006
1235,1021
1051,1033
1306,1029
1217,1020
1108,1003
1116,1026
1202,1021
1328,1000
1254,1018
1165,1003
1227,1027
1231,1026
1261,1020
1293,1030
1047,1007
1081,1004
1070,1011
1264,1022
1165,1014
1255,1006
1267,1038
1165,1012
1041,1015
1132,1034
1251,1018
1238,1038
1189,1024
1237,1009
1211,1009
1105,1040
1147,1008
1029,1005
